Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss
2025-01-14 17:00:00-08:00,2025-01-14 17:00:00-08:00,2025-01-14 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.23857,70.94147,-0.56728,-3.13561
2025-01-14 18:00:00-08:00,2025-01-14 18:00:00-08:00,2025-01-14 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,65.57696,69.7632,-0.98411,-3.20213
2025-01-14 19:00:00-08:00,2025-01-14 19:00:00-08:00,2025-01-14 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,65.32411,68.80925,-0.43002,-3.05513
2025-01-14 20:00:00-08:00,2025-01-14 20:00:00-08:00,2025-01-14 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,65.18453,68.02692,-0.12132,-2.72108
2025-01-14 21:00:00-08:00,2025-01-14 21:00:00-08:00,2025-01-14 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,64.25015,66.74819,-0.015,-2.48303
2025-01-14 22:00:00-08:00,2025-01-14 22:00:00-08:00,2025-01-14 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,63.81972,66.20894,-0.10502,-2.28421
2025-01-14 23:00:00-08:00,2025-01-14 23:00:00-08:00,2025-01-15 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,61.87663,64.10728,-0.05742,-2.17324
2025-01-15 00:00:00-08:00,2025-01-15 00:00:00-08:00,2025-01-15 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,57.43241,59.52779,0.0,-2.09538
2025-01-15 01:00:00-08:00,2025-01-15 01:00:00-08:00,2025-01-15 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,54.39166,56.36441,0.0,-1.97275
2025-01-15 02:00:00-08:00,2025-01-15 02:00:00-08:00,2025-01-15 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,54.05068,55.95888,0.0,-1.9082
2025-01-15 03:00:00-08:00,2025-01-15 03:00:00-08:00,2025-01-15 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,53.94142,55.81109,0.0,-1.86967
2025-01-15 04:00:00-08:00,2025-01-15 04:00:00-08:00,2025-01-15 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,56.0216,58.04144,0.0,-2.01984
2025-01-15 05:00:00-08:00,2025-01-15 05:00:00-08:00,2025-01-15 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,59.64774,61.85599,0.0,-2.20826
2025-01-15 06:00:00-08:00,2025-01-15 06:00:00-08:00,2025-01-15 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.99408,70.37268,0.0,-2.3786
2025-01-15 07:00:00-08:00,2025-01-15 07:00:00-08:00,2025-01-15 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,66.38572,69.13766,0.09654,-2.84847
2025-01-15 08:00:00-08:00,2025-01-15 08:00:00-08:00,2025-01-15 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,44.47504,49.02473,-1.67684,-2.87285
2025-01-15 09:00:00-08:00,2025-01-15 09:00:00-08:00,2025-01-15 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,18.24461,32.64994,-12.34838,-2.05695
2025-01-15 10:00:00-08:00,2025-01-15 10:00:00-08:00,2025-01-15 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,10.30519,26.57594,-14.61507,-1.65568
2025-01-15 11:00:00-08:00,2025-01-15 11:00:00-08:00,2025-01-15 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,6.62389,22.76052,-14.70499,-1.43164
2025-01-15 12:00:00-08:00,2025-01-15 12:00:00-08:00,2025-01-15 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,2.70811,19.03863,-15.15393,-1.17659
2025-01-15 13:00:00-08:00,2025-01-15 13:00:00-08:00,2025-01-15 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-2.59365,15.54488,-17.24625,-0.89228
2025-01-15 14:00:00-08:00,2025-01-15 14:00:00-08:00,2025-01-15 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,1.64983,18.0065,-15.23667,-1.12
2025-01-15 15:00:00-08:00,2025-01-15 15:00:00-08:00,2025-01-15 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,30.61308,37.22049,-4.4635,-2.1439
2025-01-15 16:00:00-08:00,2025-01-15 16:00:00-08:00,2025-01-15 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,61.71986,61.9,-0.18014,0.0
2025-01-15 17:00:00-08:00,2025-01-15 17:00:00-08:00,2025-01-15 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.01078,70.1719,0.10889,-3.27001
2025-01-15 18:00:00-08:00,2025-01-15 18:00:00-08:00,2025-01-15 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,65.78678,68.99483,0.0623,-3.27036
2025-01-15 19:00:00-08:00,2025-01-15 19:00:00-08:00,2025-01-15 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,65.15862,65.00652,0.15211,0.0
2025-01-15 20:00:00-08:00,2025-01-15 20:00:00-08:00,2025-01-15 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,65.09828,65.03149,0.06679,0.0
2025-01-15 21:00:00-08:00,2025-01-15 21:00:00-08:00,2025-01-15 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,63.88229,66.35349,0.10995,-2.58115
2025-01-15 22:00:00-08:00,2025-01-15 22:00:00-08:00,2025-01-15 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,59.15809,61.46805,0.00739,-2.31735
2025-01-15 23:00:00-08:00,2025-01-15 23:00:00-08:00,2025-01-16 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,58.12354,60.33168,0.0,-2.20814
2025-01-16 00:00:00-08:00,2025-01-16 00:00:00-08:00,2025-01-16 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.69145,53.69356,0.00066,-2.00277
2025-01-16 01:00:00-08:00,2025-01-16 01:00:00-08:00,2025-01-16 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.20331,53.15356,0.00049,-1.95074
2025-01-16 02:00:00-08:00,2025-01-16 02:00:00-08:00,2025-01-16 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.23058,53.15988,0.0004,-1.9297
2025-01-16 03:00:00-08:00,2025-01-16 03:00:00-08:00,2025-01-16 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.25104,53.16978,0.00069,-1.91943
2025-01-16 04:00:00-08:00,2025-01-16 04:00:00-08:00,2025-01-16 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,53.8025,55.88052,0.00073,-2.07876
2025-01-16 05:00:00-08:00,2025-01-16 05:00:00-08:00,2025-01-16 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,58.41061,60.68004,0.0,-2.26943
2025-01-16 06:00:00-08:00,2025-01-16 06:00:00-08:00,2025-01-16 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,64.34244,67.34165,-0.44696,-2.55225
2025-01-16 07:00:00-08:00,2025-01-16 07:00:00-08:00,2025-01-16 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,63.55997,67.71978,-1.18013,-2.97967
2025-01-16 08:00:00-08:00,2025-01-16 08:00:00-08:00,2025-01-16 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,39.79935,48.44967,-5.41389,-3.23644
2025-01-16 09:00:00-08:00,2025-01-16 09:00:00-08:00,2025-01-16 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,13.89407,31.4624,-15.35967,-2.20866
2025-01-16 10:00:00-08:00,2025-01-16 10:00:00-08:00,2025-01-16 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,10.18301,26.74251,-14.62335,-1.93616
2025-01-16 11:00:00-08:00,2025-01-16 11:00:00-08:00,2025-01-16 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,10.69389,23.97444,-11.51603,-1.76452
2025-01-16 12:00:00-08:00,2025-01-16 12:00:00-08:00,2025-01-16 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,7.35909,20.25858,-11.44492,-1.45457
2025-01-16 13:00:00-08:00,2025-01-16 13:00:00-08:00,2025-01-16 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,5.1507,18.51206,-12.02479,-1.33657
2025-01-16 14:00:00-08:00,2025-01-16 14:00:00-08:00,2025-01-16 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,6.49838,20.28962,-12.33444,-1.45679
2025-01-16 15:00:00-08:00,2025-01-16 15:00:00-08:00,2025-01-16 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,30.88618,37.07503,-3.6455,-2.54335
2025-01-16 16:00:00-08:00,2025-01-16 16:00:00-08:00,2025-01-16 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,56.22315,61.11164,-1.94902,-2.93947
2025-01-16 17:00:00-08:00,2025-01-16 17:00:00-08:00,2025-01-16 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,59.65983,65.36654,-2.11809,-3.58862
2025-01-16 18:00:00-08:00,2025-01-16 18:00:00-08:00,2025-01-16 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,59.51388,63.36719,-0.11464,-3.73866
2025-01-16 19:00:00-08:00,2025-01-16 19:00:00-08:00,2025-01-16 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,58.65302,62.28617,-0.11399,-3.51917
2025-01-16 20:00:00-08:00,2025-01-16 20:00:00-08:00,2025-01-16 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,56.24818,59.65886,-0.32035,-3.09033
2025-01-16 21:00:00-08:00,2025-01-16 21:00:00-08:00,2025-01-16 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,55.77075,58.78492,-0.21601,-2.79816
2025-01-16 22:00:00-08:00,2025-01-16 22:00:00-08:00,2025-01-16 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,54.31501,57.13284,-0.11544,-2.70238
2025-01-16 23:00:00-08:00,2025-01-16 23:00:00-08:00,2025-01-17 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.77387,54.94605,-0.62269,-2.5495
2025-01-17 00:00:00-08:00,2025-01-17 00:00:00-08:00,2025-01-17 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,50.09626,52.21624,0.0,-2.11998
2025-01-17 01:00:00-08:00,2025-01-17 01:00:00-08:00,2025-01-17 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,49.20046,51.23447,0.0,-2.03401
2025-01-17 02:00:00-08:00,2025-01-17 02:00:00-08:00,2025-01-17 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,47.89666,49.81452,0.0,-1.91786
2025-01-17 03:00:00-08:00,2025-01-17 03:00:00-08:00,2025-01-17 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,47.83073,49.7356,0.0,-1.90487
2025-01-17 04:00:00-08:00,2025-01-17 04:00:00-08:00,2025-01-17 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,48.78075,50.85036,0.0,-2.06961
2025-01-17 05:00:00-08:00,2025-01-17 05:00:00-08:00,2025-01-17 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,53.00181,55.44122,0.0,-2.43941
2025-01-17 06:00:00-08:00,2025-01-17 06:00:00-08:00,2025-01-17 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,56.19407,60.77305,-1.86242,-2.71656
2025-01-17 07:00:00-08:00,2025-01-17 07:00:00-08:00,2025-01-17 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,56.53902,61.62432,-2.11501,-2.97029
2025-01-17 08:00:00-08:00,2025-01-17 08:00:00-08:00,2025-01-17 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,28.31817,41.87576,-10.83986,-2.71774
2025-01-17 09:00:00-08:00,2025-01-17 09:00:00-08:00,2025-01-17 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-2.92629,25.21391,-26.61224,-1.52796
2025-01-17 10:00:00-08:00,2025-01-17 10:00:00-08:00,2025-01-17 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-7.24781,21.26901,-27.26195,-1.25487
2025-01-17 11:00:00-08:00,2025-01-17 11:00:00-08:00,2025-01-17 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-6.77793,19.11209,-24.75094,-1.13908
2025-01-17 12:00:00-08:00,2025-01-17 12:00:00-08:00,2025-01-17 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-6.82886,16.87655,-22.72658,-0.97884
2025-01-17 13:00:00-08:00,2025-01-17 13:00:00-08:00,2025-01-17 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-12.402,13.42787,-25.03494,-0.79493
2025-01-17 14:00:00-08:00,2025-01-17 14:00:00-08:00,2025-01-17 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-13.15895,14.53384,-26.82367,-0.86912
2025-01-17 15:00:00-08:00,2025-01-17 15:00:00-08:00,2025-01-17 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-4.25041,22.65983,-25.68662,-1.22363
2025-01-17 16:00:00-08:00,2025-01-17 16:00:00-08:00,2025-01-17 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.20521,56.20481,-2.13878,-2.86082
2025-01-17 17:00:00-08:00,2025-01-17 17:00:00-08:00,2025-01-17 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,56.85952,59.16022,-2.30071,0.0
2025-01-17 18:00:00-08:00,2025-01-17 18:00:00-08:00,2025-01-17 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,54.06031,57.20433,-0.21516,-2.92886
2025-01-17 19:00:00-08:00,2025-01-17 19:00:00-08:00,2025-01-17 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,53.64125,56.89168,-0.47412,-2.77631
2025-01-17 20:00:00-08:00,2025-01-17 20:00:00-08:00,2025-01-17 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,54.39064,57.44961,-0.30138,-2.75758
2025-01-17 21:00:00-08:00,2025-01-17 21:00:00-08:00,2025-01-17 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,53.95093,56.41923,-0.031,-2.43731
2025-01-17 22:00:00-08:00,2025-01-17 22:00:00-08:00,2025-01-17 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,52.96357,55.32607,0.02759,-2.39009
2025-01-17 23:00:00-08:00,2025-01-17 23:00:00-08:00,2025-01-18 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.20177,53.50325,0.00451,-2.30599
2025-01-18 00:00:00-08:00,2025-01-18 00:00:00-08:00,2025-01-18 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,70.35611,73.95929,-0.64481,-2.95837
2025-01-18 01:00:00-08:00,2025-01-18 01:00:00-08:00,2025-01-18 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,70.19768,73.08452,0.0,-2.88684
2025-01-18 02:00:00-08:00,2025-01-18 02:00:00-08:00,2025-01-18 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,66.54066,69.16909,0.0,-2.62843
2025-01-18 03:00:00-08:00,2025-01-18 03:00:00-08:00,2025-01-18 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.22852,69.79706,0.0,-2.56853
2025-01-18 04:00:00-08:00,2025-01-18 04:00:00-08:00,2025-01-18 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,70.55372,73.21889,0.0,-2.66517
2025-01-18 05:00:00-08:00,2025-01-18 05:00:00-08:00,2025-01-18 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,74.63766,77.48927,0.0,-2.8516
2025-01-18 06:00:00-08:00,2025-01-18 06:00:00-08:00,2025-01-18 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,78.01855,80.74783,0.0,-2.72928
2025-01-18 07:00:00-08:00,2025-01-18 07:00:00-08:00,2025-01-18 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,69.79158,72.48821,-0.31901,-2.37761
2025-01-18 08:00:00-08:00,2025-01-18 08:00:00-08:00,2025-01-18 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,43.4081,47.3023,-1.6095,-2.2847
2025-01-18 09:00:00-08:00,2025-01-18 09:00:00-08:00,2025-01-18 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,12.40388,30.09974,-16.3504,-1.34546
2025-01-18 10:00:00-08:00,2025-01-18 10:00:00-08:00,2025-01-18 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,9.19875,25.75577,-15.37998,-1.17704
2025-01-18 11:00:00-08:00,2025-01-18 11:00:00-08:00,2025-01-18 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,8.82313,23.04079,-12.95502,-1.26264
2025-01-18 12:00:00-08:00,2025-01-18 12:00:00-08:00,2025-01-18 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,8.54679,17.75486,-8.20137,-1.0067
2025-01-18 13:00:00-08:00,2025-01-18 13:00:00-08:00,2025-01-18 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-1.66758,10.44823,-11.56832,-0.54749
2025-01-18 14:00:00-08:00,2025-01-18 14:00:00-08:00,2025-01-18 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-1.0655,12.43893,-12.80163,-0.7028
2025-01-18 15:00:00-08:00,2025-01-18 15:00:00-08:00,2025-01-18 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,21.47129,31.99942,-8.83216,-1.69597
2025-01-18 16:00:00-08:00,2025-01-18 16:00:00-08:00,2025-01-18 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,70.21089,74.14444,-0.71568,-3.21787
2025-01-18 17:00:00-08:00,2025-01-18 17:00:00-08:00,2025-01-18 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,75.71602,79.91787,-0.97317,-3.22868
2025-01-18 18:00:00-08:00,2025-01-18 18:00:00-08:00,2025-01-18 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,75.662,79.02647,-0.10859,-3.25589
2025-01-18 19:00:00-08:00,2025-01-18 19:00:00-08:00,2025-01-18 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,75.33343,78.49669,-0.03909,-3.12417
2025-01-18 20:00:00-08:00,2025-01-18 20:00:00-08:00,2025-01-18 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,75.31533,78.43522,-0.06876,-3.05113
2025-01-18 21:00:00-08:00,2025-01-18 21:00:00-08:00,2025-01-18 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,74.78193,77.75597,-0.05041,-2.92362
2025-01-18 22:00:00-08:00,2025-01-18 22:00:00-08:00,2025-01-18 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,74.75657,77.82227,-0.24854,-2.81717
2025-01-18 23:00:00-08:00,2025-01-18 23:00:00-08:00,2025-01-19 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,74.48917,77.48934,-0.2493,-2.75087
2025-01-19 00:00:00-08:00,2025-01-19 00:00:00-08:00,2025-01-19 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,68.58175,71.23157,0.0,-2.64981
2025-01-19 01:00:00-08:00,2025-01-19 01:00:00-08:00,2025-01-19 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.89675,70.43962,0.0,-2.54287
2025-01-19 02:00:00-08:00,2025-01-19 02:00:00-08:00,2025-01-19 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.27191,69.68294,0.0,-2.41103
2025-01-19 03:00:00-08:00,2025-01-19 03:00:00-08:00,2025-01-19 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,66.68645,69.03359,0.0,-2.34714
2025-01-19 04:00:00-08:00,2025-01-19 04:00:00-08:00,2025-01-19 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,66.85067,69.81296,-0.56072,-2.40157
2025-01-19 05:00:00-08:00,2025-01-19 05:00:00-08:00,2025-01-19 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.65643,70.32343,-0.15645,-2.51055
2025-01-19 06:00:00-08:00,2025-01-19 06:00:00-08:00,2025-01-19 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,69.72668,72.20325,0.0,-2.47657
2025-01-19 07:00:00-08:00,2025-01-19 07:00:00-08:00,2025-01-19 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,64.59209,66.72736,0.0,-2.13528
2025-01-19 08:00:00-08:00,2025-01-19 08:00:00-08:00,2025-01-19 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,36.45113,41.42521,-2.80755,-2.16654
2025-01-19 09:00:00-08:00,2025-01-19 09:00:00-08:00,2025-01-19 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-0.51206,21.88354,-21.06946,-1.32614
2025-01-19 10:00:00-08:00,2025-01-19 10:00:00-08:00,2025-01-19 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-4.36387,17.96162,-21.31245,-1.01304
2025-01-19 11:00:00-08:00,2025-01-19 11:00:00-08:00,2025-01-19 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-4.27025,16.09864,-19.48024,-0.88864
2025-01-19 12:00:00-08:00,2025-01-19 12:00:00-08:00,2025-01-19 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-5.68429,12.50337,-17.44997,-0.7377
2025-01-19 13:00:00-08:00,2025-01-19 13:00:00-08:00,2025-01-19 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-8.54012,5.82314,-14.04357,-0.31969
2025-01-19 14:00:00-08:00,2025-01-19 14:00:00-08:00,2025-01-19 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,-7.8633,10.47962,-17.7634,-0.57952
2025-01-19 15:00:00-08:00,2025-01-19 15:00:00-08:00,2025-01-19 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,1.29427,20.64861,-18.12574,-1.22859
2025-01-19 16:00:00-08:00,2025-01-19 16:00:00-08:00,2025-01-19 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,58.13114,61.34316,-0.34116,-2.87086
2025-01-19 17:00:00-08:00,2025-01-19 17:00:00-08:00,2025-01-19 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.61833,71.89784,-1.08724,-3.19226
2025-01-19 18:00:00-08:00,2025-01-19 18:00:00-08:00,2025-01-19 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.21449,71.74469,-1.16537,-3.36483
2025-01-19 19:00:00-08:00,2025-01-19 19:00:00-08:00,2025-01-19 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,66.33666,70.88699,-1.20446,-3.34587
2025-01-19 20:00:00-08:00,2025-01-19 20:00:00-08:00,2025-01-19 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,66.64415,70.97847,-1.03382,-3.3005
2025-01-19 21:00:00-08:00,2025-01-19 21:00:00-08:00,2025-01-19 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,66.09393,70.2883,-1.07357,-3.1208
2025-01-19 22:00:00-08:00,2025-01-19 22:00:00-08:00,2025-01-19 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,64.93728,68.26058,-0.50413,-2.81916
