"DateTime";"Middeltemperatur";"Maksimumtemperatur";"Minimumtemperatur"
"2019-05-23 02:00:00";7.8;8.2;7.4
"2019-05-23 03:00:00";7.1;7.5;6.7
"2019-05-23 04:00:00";7.2;7.6;6.9
"2019-05-23 05:00:00";8.2;9.2;7.4
"2019-05-23 06:00:00";10.3;11.2;9.2
"2019-05-23 07:00:00";12.1;12.9;11.2
"2019-05-23 08:00:00";13.3;13.8;12.7
"2019-05-23 09:00:00";14.4;15;13.8
"2019-05-23 10:00:00";15.5;16;14.8
"2019-05-23 11:00:00";16.1;16.7;15.5
"2019-05-23 12:00:00";16.1;16.5;15.3
"2019-05-23 13:00:00";15.9;16.4;15.2
"2019-05-23 14:00:00";16;16.7;15.6
